P,S_T_mean,S_T_sem
0.6389473684210526,0.4834000000000001,0.007255646077366236
0.64,0.4830000000000001,0.0072131823767321995
0.6410526315789473,0.48219999999999996,0.007199416643034351
0.6421052631578947,0.48180000000000006,0.007200527758435489
0.6431578947368422,0.48059999999999997,0.007241298226147022
0.6442105263157895,0.4794,0.007169128259418994
0.6452631578947369,0.47879999999999995,0.007159999999999998
0.6463157894736842,0.47840000000000005,0.007159217834372689
0.6473684210526316,0.47760000000000014,0.00715698260442206
0.6484210526315789,0.47640000000000016,0.007157541477351004
0.6494736842105263,0.47480000000000006,0.007108417545417543
0.6505263157894737,0.4746000000000001,0.007098478710258979
0.651578947368421,0.4738000000000001,0.007058016718597369
0.6526315789473685,0.4730000000000001,0.00714072825417688
0.6536842105263158,0.4730000000000001,0.00714072825417688
0.6547368421052632,0.47180000000000016,0.007178272772749725
0.6557894736842105,0.47140000000000015,0.007201416527322939
0.6568421052631579,0.4708000000000001,0.007213431915530917
0.6578947368421053,0.4702000000000001,0.0072193905559957096
0.6589473684210526,0.4694000000000002,0.007235772246277518
0.66,0.46900000000000025,0.007246378405796926
0.6610526315789473,0.4688000000000002,0.007268122178389682
0.6621052631578948,0.4678000000000002,0.00730969219598199
0.6631578947368421,0.46740000000000026,0.007308378753184594
0.6642105263157895,0.46740000000000026,0.007308378753184594
0.6652631578947369,0.4664000000000002,0.007243645491049379
0.6663157894736842,0.4656000000000002,0.00719488707347099
0.6673684210526316,0.46480000000000016,0.007217312519213784
0.6684210526315789,0.4636000000000001,0.007229827107199728
0.6694736842105263,0.4616,0.007225953224315807
0.6705263157894736,0.4600000000000001,0.007116178749862879
0.671578947368421,0.45940000000000003,0.00708494177816586
0.6726315789473685,0.4584,0.007040909032220201
0.6736842105263158,0.4570000000000001,0.007078841713161836
0.6747368421052632,0.4554000000000001,0.007210298190782406
0.6757894736842105,0.45420000000000016,0.0072127387308844075
0.6768421052631579,0.45280000000000015,0.007236131563204197
0.6778947368421052,0.4516000000000001,0.0072838451383867315
0.6789473684210526,0.44980000000000003,0.007230463332318339
0.68,0.4482000000000001,0.007161536148062092
0.6810526315789474,0.44720000000000015,0.00709095198122227
0.6821052631578948,0.4456000000000001,0.00707717457747087
0.6831578947368421,0.4450000000000001,0.007078841713161836
0.6842105263157895,0.44460000000000016,0.007143416549523064
0.6852631578947368,0.44420000000000015,0.007112214844898879
0.6863157894736842,0.44360000000000016,0.007118314407217484
0.6873684210526316,0.44220000000000015,0.007132432964984668
0.6884210526315789,0.4412000000000002,0.007165584414407525
0.6894736842105263,0.43980000000000014,0.007329365593282952
0.6905263157894737,0.4388000000000001,0.0073854993060726805
0.6915789473684211,0.4384000000000002,0.007390155614058475
0.6926315789473684,0.4354000000000001,0.007423503216137247
0.6936842105263158,0.4342000000000001,0.007350074829551058
0.6947368421052632,0.43220000000000014,0.007380487788757596
0.6957894736842105,0.4308000000000001,0.007485559431331767
0.6968421052631579,0.4288,0.007468975833405807
0.6978947368421052,0.4264,0.007391238055968705
0.6989473684210527,0.42240000000000016,0.0076591383327369155
0.7,0.42100000000000015,0.007680494775728968
0.7010526315789474,0.4172000000000001,0.0077615462377028975
0.7021052631578948,0.41440000000000005,0.007848974455303059
0.7031578947368421,0.4109999999999999,0.00774273853361974
0.7042105263157895,0.40559999999999996,0.007854069009118777
0.7052631578947368,0.40259999999999996,0.007713131659708652
0.7063157894736842,0.4,0.007536577472566708
0.7073684210526315,0.3978,0.007466699404690133
0.708421052631579,0.39699999999999996,0.007426304599193327
0.7094736842105264,0.3956,0.007208772433639448
0.7105263157894737,0.3944,0.007082824295434696
0.7115789473684211,0.3932,0.006998399817101047
0.7126315789473684,0.39280000000000004,0.007005826146858055
0.7136842105263158,0.39280000000000004,0.007005826146858055
0.7147368421052631,0.39280000000000004,0.007005826146858055
0.7157894736842105,0.3922,0.006950654645427293
0.716842105263158,0.3922,0.006950654645427293
0.7178947368421053,0.3918,0.006969045845738138
0.7189473684210527,0.391,0.007027801932325639
0.72,0.3904000000000001,0.007045452434017279
0.7210526315789474,0.3896,0.007130105188564892
0.7221052631578947,0.3892,0.007157765014304396
0.7231578947368421,0.38799999999999996,0.007266360849833979
0.7242105263157895,0.3874,0.007286453183819956
0.7252631578947368,0.3847999999999999,0.007489299032619809
0.7263157894736842,0.3831999999999999,0.007630045871421742
0.7273684210526316,0.3775999999999998,0.007664359073007996
0.728421052631579,0.37559999999999993,0.0076450245257945375
0.7294736842105263,0.3733999999999999,0.007478261830131385
0.7305263157894737,0.3712,0.00730106841496503
0.7315789473684211,0.3695999999999999,0.0072469579824916905
0.7326315789473684,0.3661999999999999,0.00699539848757739
0.7336842105263158,0.3647999999999999,0.006940432263195141
0.7347368421052631,0.3647999999999999,0.006940432263195141
0.7357894736842105,0.3643999999999999,0.006966089290268968
0.7368421052631579,0.36419999999999997,0.006981661693322014
0.7378947368421053,0.3635999999999999,0.006930396814035976
0.7389473684210527,0.36279999999999996,0.006985814197357383
0.74,0.36239999999999994,0.007021566776724409
0.7410526315789474,0.3619999999999999,0.007079548008171141
0.7421052631578947,0.36119999999999997,0.007109542882633173
0.7431578947368421,0.36039999999999994,0.007070954673875375
0.7442105263157894,0.35899999999999993,0.007112664760833313
0.7452631578947368,0.3577999999999999,0.0072160654099031
0.7463157894736843,0.353,0.007431688906298485
0.7473684210526316,0.35,0.007523297149521613
0.748421052631579,0.3472,0.007576384361949966
0.7494736842105263,0.34260000000000007,0.00739002029767172
0.7505263157894737,0.33820000000000006,0.007133554513704931
0.751578947368421,0.33520000000000005,0.007071746601795062
0.7526315789473684,0.33399999999999996,0.006988562083862457
0.7536842105263157,0.3308,0.006872670514436151
0.7547368421052632,0.3292,0.006737477272688942
0.7557894736842106,0.32900000000000007,0.006701492371106602
0.7568421052631579,0.3280000000000001,0.006523802572120037
0.7578947368421053,0.3270000000000001,0.006605300901548696
0.7589473684210526,0.3264000000000001,0.006614408514750205
0.76,0.32600000000000007,0.006654321903845649
0.7610526315789473,0.3256,0.006627699450035433
0.7621052631578947,0.3254000000000001,0.006638403422510567
0.7631578947368421,0.3234,0.006812077509835016
0.7642105263157895,0.32220000000000004,0.006916039328980134
0.7652631578947369,0.3194000000000001,0.00687869173607889
0.7663157894736842,0.3158000000000001,0.006860291538994536
0.7673684210526316,0.31300000000000006,0.006790434448545985
0.7684210526315789,0.31000000000000005,0.006696267617113283
0.7694736842105263,0.3082000000000001,0.006573248816224743
0.7705263157894737,0.3068000000000001,0.006512879547481282
0.771578947368421,0.30640000000000006,0.00648
0.7726315789473684,0.3048,0.006400749956059838
0.7736842105263158,0.3044,0.006391118837887464
0.7747368421052632,0.3044,0.006391118837887464
0.7757894736842105,0.30400000000000005,0.006456004956627588
0.7768421052631579,0.30319999999999997,0.006558780374429379
0.7778947368421053,0.30219999999999997,0.0066446670345473285
0.7789473684210526,0.3018,0.006621752034016377
0.78,0.301,0.006689544080129825
0.7810526315789473,0.3,0.006681317235396028
0.7821052631578947,0.2992,0.006758224618936541
0.783157894736842,0.2954,0.006799147005323536
0.7842105263157895,0.29460000000000003,0.006757839891562983
0.7852631578947369,0.2928,0.006708323188398126
0.7863157894736842,0.2914,0.006700776074455854
0.7873684210526316,0.2888,0.006544127138129269
0.7884210526315789,0.28800000000000003,0.006418722614352487
0.7894736842105263,0.2874,0.006422803126361572
0.7905263157894736,0.285,0.006408587988004842
0.791578947368421,0.2838,0.006335266371668995
0.7926315789473685,0.2828,0.006400124998779319
0.7936842105263158,0.2814,0.00640159355160885
0.7947368421052632,0.28019999999999995,0.0063717815405112555
0.7957894736842105,0.27879999999999994,0.006234228099773057
0.7968421052631579,0.2773999999999999,0.006110024549868847
0.7978947368421052,0.2763999999999999,0.006055608970202748
0.7989473684210526,0.27599999999999997,0.006033241251599343
0.8,0.27579999999999993,0.005988622546128614
0.8010526315789473,0.27559999999999996,0.005983844917776529
0.8021052631578948,0.27519999999999994,0.005927022861437267
0.8031578947368421,0.27499999999999997,0.005942221806698229
0.8042105263157895,0.2748,0.005943870792673742
0.8052631578947368,0.2744,0.005913239382944006
0.8063157894736842,0.27399999999999997,0.00590254182534948
0.8073684210526316,0.2734,0.005906301719350275
0.8084210526315789,0.2718,0.006033871062593236
0.8094736842105263,0.27159999999999995,0.006074076061426956
0.8105263157894737,0.27059999999999995,0.006095604974077636
0.8115789473684211,0.2688,0.00621173083769733
0.8126315789473684,0.26720000000000005,0.0061548030025338745
0.8136842105263158,0.26599999999999996,0.006167657578043712
0.8147368421052632,0.265,0.00612780547994141
0.8157894736842105,0.2636,0.006205674822289675
0.8168421052631579,0.262,0.006257795138864803
0.8178947368421052,0.25980000000000003,0.006238557525582335
0.8189473684210526,0.256,0.006480740698407861
0.82,0.2526,0.00665525356391475
0.8210526315789474,0.249,0.0066715815216483705
0.8221052631578948,0.2462,0.006768722183691692
0.8231578947368421,0.24319999999999997,0.006709515630803761
0.8242105263157895,0.23919999999999994,0.006704744588722227
0.8252631578947368,0.2339999999999999,0.0063843558798049455
0.8263157894736842,0.22839999999999994,0.005961073728784102
0.8273684210526315,0.2267999999999999,0.005947907194972025
0.828421052631579,0.22539999999999993,0.005781729844951249
0.8294736842105264,0.22499999999999992,0.005701754116059371
0.8305263157894737,0.22479999999999994,0.005692942999890302
0.8315789473684211,0.22479999999999994,0.005692942999890302
0.8326315789473684,0.2241999999999999,0.005630594995202546
0.8336842105263158,0.2235999999999999,0.005581254339304024
0.8347368421052631,0.22279999999999994,0.005585839238646239
0.8357894736842105,0.22219999999999993,0.005620640532893026
0.8368421052631579,0.22179999999999991,0.005657525961054002
0.8378947368421052,0.22179999999999991,0.005657525961054002
0.8389473684210527,0.22139999999999993,0.00561608404495517
0.84,0.22039999999999993,0.005614125043138958
0.8410526315789474,0.22019999999999992,0.005617793161019726
0.8421052631578947,0.21939999999999993,0.0056103832311171055
0.8431578947368421,0.2187999999999999,0.005648504226784288
0.8442105263157895,0.2183999999999999,0.005724893012100751
0.8452631578947368,0.21739999999999993,0.005745641826636951
0.8463157894736842,0.2165999999999999,0.005678415271887045
0.8473684210526315,0.21519999999999992,0.005727966480348852
0.848421052631579,0.21339999999999992,0.005838184649358054
0.8494736842105263,0.21079999999999996,0.00580634136096045
0.8505263157894737,0.2082,0.005748704201818006
0.8515789473684211,0.20620000000000002,0.005668827039167804
0.8526315789473684,0.204,0.005607138307550475
0.8536842105263158,0.20180000000000003,0.005564853996287774
0.8547368421052631,0.201,0.005581218504950331
0.8557894736842105,0.19940000000000002,0.005567441063900005
0.8568421052631578,0.1978,0.005432458007200794
0.8578947368421053,0.19640000000000002,0.005516375621728456
0.8589473684210527,0.1946,0.005548729584328291
0.86,0.192,0.005469917732470939
0.8610526315789474,0.1906,0.005429217254816759
0.8621052631578947,0.1886,0.005529954791858613
0.8631578947368421,0.1844,0.005625513309912259
0.8642105263157894,0.17999999999999997,0.005865151319446072
0.8652631578947368,0.1752,0.005940505029035833
0.8663157894736843,0.17119999999999996,0.005812538171917668
0.8673684210526316,0.1686,0.005756769927659087
0.868421052631579,0.162,0.0055027265968790404
0.8694736842105263,0.15959999999999994,0.00557121171739147
0.8705263157894737,0.15579999999999994,0.005523006427662382
0.871578947368421,0.15179999999999996,0.005470612397163593
0.8726315789473684,0.14719999999999991,0.005451752011968262
0.8736842105263158,0.14439999999999992,0.005539530666040219
0.8747368421052631,0.14099999999999993,0.005472659317004847
0.8757894736842106,0.13579999999999995,0.00517142146802985
0.8768421052631579,0.13359999999999997,0.005183666655949243
0.8778947368421053,0.12999999999999998,0.005134199061197375
0.8789473684210526,0.12879999999999994,0.005022509332992821
0.88,0.12859999999999996,0.005006036356240336
0.8810526315789474,0.12819999999999998,0.004980722839106791
0.8821052631578947,0.12759999999999996,0.004954028663623175
0.8831578947368421,0.12719999999999995,0.00496
0.8842105263157894,0.12659999999999996,0.00492386027421575
0.8852631578947369,0.12639999999999996,0.004962902376634062
0.8863157894736842,0.12599999999999997,0.004903060268852506
0.8873684210526316,0.12599999999999997,0.004903060268852506
0.888421052631579,0.12559999999999996,0.004883277587850192
0.8894736842105263,0.12459999999999996,0.0047904488307464466
0.8905263157894737,0.12299999999999996,0.0047780749261601176
0.891578947368421,0.12239999999999995,0.004818962543950721
0.8926315789473684,0.12079999999999994,0.004840826375733796
0.8936842105263157,0.11899999999999994,0.0048363209157375
0.8947368421052632,0.1179999999999999,0.00482078831727758
0.8957894736842106,0.11759999999999991,0.004835535130675818
0.8968421052631579,0.11659999999999993,0.004841941759253203
0.8978947368421053,0.11479999999999992,0.0046871739886631065
0.8989473684210526,0.11379999999999992,0.0045050638175280055
0.9,0.11319999999999991,0.0045185838489509075
0.9010526315789473,0.11319999999999991,0.0045185838489509075
0.9021052631578947,0.11279999999999993,0.004512382962471159
0.9031578947368422,0.11219999999999991,0.0044890533523227385
0.9042105263157895,0.11199999999999992,0.004454211490264018
0.9052631578947369,0.11039999999999991,0.004529724053405462
0.9063157894736842,0.10999999999999993,0.004529900661162448
0.9073684210526316,0.10919999999999992,0.0045114964257993145
0.9084210526315789,0.10719999999999993,0.004574013554855296
0.9094736842105263,0.10559999999999992,0.004648268494826863
0.9105263157894737,0.1037999999999999,0.004522786751550422
0.911578947368421,0.1023999999999999,0.004519114957599549
0.9126315789473685,0.0999999999999999,0.00439089968002003
0.9136842105263158,0.09719999999999987,0.004345296307503093
0.9147368421052632,0.09499999999999988,0.004208325082500164
0.9157894736842105,0.0939999999999999,0.004247352116319062
0.9168421052631579,0.09299999999999992,0.004217819341792628
0.9178947368421052,0.08959999999999992,0.004321851455105786
0.9189473684210526,0.08719999999999993,0.004285043757069463
0.92,0.08439999999999992,0.004257511009968148
0.9210526315789473,0.08239999999999993,0.004169220550654521
0.9221052631578948,0.07999999999999996,0.004059556626036888
0.9231578947368421,0.07879999999999997,0.004008191612186224
0.9242105263157895,0.07719999999999995,0.0040597536871096
0.9252631578947368,0.07399999999999995,0.0041617304093369625
0.9263157894736842,0.07179999999999995,0.003970843739055969
0.9273684210526316,0.06999999999999995,0.0039849717690342516
0.9284210526315789,0.06819999999999996,0.004030831179794064
0.9294736842105263,0.06599999999999995,0.004180908992073376
0.9305263157894736,0.06359999999999996,0.00399379518753779
0.9315789473684211,0.06099999999999995,0.003973663297261105
0.9326315789473684,0.05939999999999994,0.003923824664788171
0.9336842105263158,0.05739999999999995,0.00400654464595117
0.9347368421052632,0.05479999999999995,0.004036037660874835
0.9357894736842105,0.04979999999999997,0.003660546407300419
0.9368421052631579,0.04540000000000001,0.0036862447015899554
0.9378947368421052,0.04060000000000001,0.0031806288686358876
0.9389473684210526,0.037000000000000026,0.0032046840717924116
0.94,0.03080000000000002,0.0029586483400363757
0.9410526315789474,0.029200000000000018,0.0029040661149498646
0.9421052631578948,0.028000000000000014,0.0028
0.9431578947368421,0.027800000000000016,0.002784169535067863
0.9442105263157895,0.024800000000000013,0.002118867622103844
0.9452631578947368,0.024800000000000013,0.002118867622103844
0.9463157894736842,0.024800000000000013,0.002118867622103844
0.9473684210526315,0.024800000000000013,0.002118867622103844
0.9484210526315789,0.025400000000000013,0.0020948508300115314
0.9494736842105264,0.025400000000000013,0.0020948508300115314
0.9505263157894737,0.025200000000000014,0.0021094074997496334
0.9515789473684211,0.024600000000000014,0.002132697822008547
0.9526315789473684,0.025600000000000015,0.002136913662270893
0.9536842105263158,0.025800000000000014,0.0020648486627353603
0.9547368421052631,0.029000000000000015,0.002179449471770337
0.9557894736842105,0.030000000000000016,0.002236067977499791
0.9568421052631579,0.03180000000000002,0.002282016651998839
0.9578947368421052,0.03300000000000002,0.0022869193252058554
0.9589473684210527,0.033800000000000024,0.0022216210297888337
0.96,0.03540000000000003,0.0022064451046876284
0.9610526315789474,0.03560000000000003,0.002272971623228059
0.9621052631578947,0.03520000000000002,0.0022824548188299376
0.9631578947368421,0.03540000000000002,0.0022778059618852524
0.9642105263157895,0.03520000000000003,0.0023344378338263803
0.9652631578947368,0.03460000000000003,0.0023639796953442743
0.9663157894736842,0.03340000000000003,0.002367361400378066
0.9673684210526315,0.03320000000000003,0.0023361506800718143
0.968421052631579,0.03300000000000002,0.0023895606290697045
0.9694736842105263,0.032600000000000025,0.002410891951125144
0.9705263157894737,0.03200000000000002,0.0024166091947189147
0.9715789473684211,0.03180000000000002,0.0024015828113975153
0.9726315789473684,0.030800000000000022,0.002488694436848365
0.9736842105263158,0.030800000000000022,0.00244
0.9747368421052631,0.030200000000000022,0.002391568522957266
0.9757894736842105,0.028800000000000017,0.0023886397802933773
0.9768421052631578,0.028200000000000017,0.0023168081491569395
0.9778947368421053,0.027000000000000014,0.00235584379787795
0.9789473684210527,0.027000000000000014,0.00235584379787795
0.98,0.026200000000000015,0.0024115555146004843
0.9810526315789474,0.02400000000000001,0.002383275057562597
0.9821052631578947,0.02220000000000001,0.002347679705581662
0.9831578947368421,0.02060000000000001,0.002305731987894516
0.9842105263157894,0.02040000000000001,0.0022974768769238995
0.9852631578947368,0.02020000000000001,0.002306425806307238
0.9863157894736843,0.019800000000000012,0.00230642580630724
0.9873684210526316,0.01740000000000001,0.0022209007181771983
0.988421052631579,0.01740000000000001,0.002256634662500777
0.9894736842105263,0.016200000000000006,0.002221621029788836
0.9905263157894737,0.014800000000000006,0.0022202702538204632
0.991578947368421,0.013800000000000005,0.0022035426022657236
0.9926315789473684,0.013400000000000006,0.002191894158028623
0.9936842105263158,0.011000000000000003,0.0019672315572906024
0.9947368421052631,0.009400000000000002,0.001906934713093242
0.9957894736842106,0.008600000000000002,0.001838586413525348
0.9968421052631579,0.006,0.0016124515496597127
0.9978947368421053,0.0032,0.0012874781551544885
0.9989473684210526,0.003,0.001276714533480369
1.0,0.0,0.0
