config,method,tau,n_runs,pc_mean,pc_std,pc_sem,anc_mean,anc_std,anc_sem,success_rate
WS-localized,Adaptive TIA,100.0,100,0.3971531346351491,0.11129515858820799,0.011129515858820799,0.7748974141688106,0.04702686319172704,0.004702686319172704,1.0
WS-localized,Adaptive TIA,200.0,100,0.4112230215827338,0.12053244559218182,0.012053244559218182,0.7683858619411335,0.05065108181031714,0.005065108181031714,1.0
WS-localized,Adaptive TIA,500.0,100,0.38310380267214794,0.1187492182962111,0.01187492182962111,0.7781940456853885,0.048145699961576686,0.004814569996157669,1.0
WS-localized,GNN-RL,0.1,100,0.22935251798561151,0.07344240476426504,0.007344240476426504,0.8748130846268843,0.030543675633510466,0.0030543675633510465,1.0
WS-localized,GNN-RL,0.2,100,0.2379958890030833,0.07293461417010726,0.007293461417010726,0.8709876358665726,0.03125306155454116,0.003125306155454116,1.0
WS-localized,GNN-RL,0.5,100,0.2500616649537513,0.0676698837333514,0.0067669883733351395,0.8655924919291627,0.0296379656034702,0.00296379656034702,1.0
WS-localized,GNN-RL,1.0,100,0.26053442959917783,0.08808746252175834,0.008808746252175833,0.8591878374620469,0.03925502774267904,0.003925502774267904,1.0
WS-localized,GNN-RL,2.0,100,0.2657965056526208,0.0968883330047423,0.00968883330047423,0.8583146529318718,0.04471638023936214,0.004471638023936214,1.0
WS-localized,GNN-RL,5.0,100,0.28565262076053444,0.10406577018546323,0.010406577018546323,0.8496557966927156,0.04928815056188342,0.004928815056188342,1.0
WS-localized,GNN-RL,10.0,100,0.26624871531346356,0.10491339641852446,0.010491339641852445,0.8592475629995383,0.04983099239502101,0.004983099239502102,1.0
WS-localized,GNN-RL,20.0,100,0.26006166495375127,0.10522726008207081,0.01052272600820708,0.8619372347906678,0.049219402270218184,0.0049219402270218185,1.0
WS-localized,GNN-RL,50.0,100,0.2503802672147996,0.10027807531693424,0.010027807531693423,0.8670418584004475,0.04764581318603427,0.004764581318603427,1.0
WS-localized,GNN-RL,100.0,100,0.26656731757451185,0.09900972023891898,0.009900972023891898,0.8602037132259739,0.04717258094403531,0.00471725809440353,1.0
WS-localized,GNN-RL,200.0,100,0.28687564234326823,0.11026495888180203,0.011026495888180204,0.84933971344726,0.052995137065583994,0.005299513706558399,1.0
WS-localized,GNN-RL,500.0,100,0.25958890030832477,0.10685529840441281,0.010685529840441282,0.8619891403147583,0.049815419060710096,0.00498154190607101,1.0
